Ligand name	Receptor protein name	Receptor protein organism source	Affinity value	Wet lab method for affinity measurement	Corresponding complex PDBID
Ligand name	Receptor protein name	Receptor protein organism source	Affinity value	Wet lab method for affinity measurement	corresponding complex PDBID
CXCL13	3B4 scFv	Homo sapiens	EC50=14.28 nM	thermal stability ELISA	5CBA
CXCL13	3B4 scFv	Homo sapiens	k_off=0.0108 s^-1	surface plasmon resonance	5CBA
CXCL13	E10 scFv	Homo sapiens	EC50=2.89 nM	thermal stability ELISA	5CBE
CXCL13	E10 scFv	Homo sapiens	k_off=0.0034 s^-1	surface plasmon resonance	5CBE
CXCL13	E10.1 scFv	Homo sapiens	EC50=1.76 nM	thermal stability ELISA	
CXCL13	E10.1 scFv	Homo sapiens	k_off=0.0094 s^-1	surface plasmon resonance	
CXCL13	E10.2 scFv	Homo sapiens	EC50=18.98 nM	thermal stability ELISA	
CXCL13	E10.2 scFv	Homo sapiens	k_off=0.0034 s^-1	surface plasmon resonance	
CXCL13	E10.3 scFv	Homo sapiens	EC50=2.51 nM	thermal stability ELISA	
CXCL13	E10.3 scFv	Homo sapiens	k_off=0.0053 s^-1	surface plasmon resonance	
CXCL13	E10.4 scFv	Homo sapiens	EC50=15.92 nM	thermal stability ELISA	
CXCL13	E10.4 scFv	Homo sapiens	k_off=0.0082 s^-1	surface plasmon resonance	
CXCL13	E10.5 scFv	Homo sapiens	EC50=1.93 nM	thermal stability ELISA	
CXCL13	E10.5 scFv	Homo sapiens	k_off=0.0029 s^-1	surface plasmon resonance	
CXCL13	E10.6 scFv	Homo sapiens	EC50=2.35 nM	thermal stability ELISA	
CXCL13	E10.6 scFv	Homo sapiens	k_off=0.004 s^-1	surface plasmon resonance	
CXCL13	E10.7 scFv	Homo sapiens	EC50=1.87 nM	thermal stability ELISA	
CXCL13	E10.7 scFv	Homo sapiens	k_off=0.0076 s^-1	surface plasmon resonance	
CXCL13	E10.8 scFv	Homo sapiens	EC50=1.77 nM	thermal stability ELISA	
CXCL13	E10.8 scFv	Homo sapiens	k_off=0.0037 s^-1	surface plasmon resonance	
CXCL13	E10.9 scFv	Homo sapiens	EC50=4.59 nM	thermal stability ELISA	
CXCL13	E10.9 scFv	Homo sapiens	k_off=0.0029 s^-1	surface plasmon resonance	
CXCL13	E10.10 scFv	Homo sapiens	EC50=18.72 nM	thermal stability ELISA	
CXCL13	E10.10 scFv	Homo sapiens	k_off=0.0046 s^-1	surface plasmon resonance	
CXCL13	E10.11 scFv	Homo sapiens	EC50=1.85 nM	thermal stability ELISA	
CXCL13	E10.11 scFv	Homo sapiens	k_off=0.0021 s^-1	surface plasmon resonance	
CXCL13	E10.12 scFv	Homo sapiens	EC50=4.55 nM	thermal stability ELISA	
CXCL13	E10.12 scFv	Homo sapiens	k_off=0.0061 s^-1	surface plasmon resonance	
CXCL13	E10.13 scFv	Homo sapiens	EC50=1.97 nM	thermal stability ELISA	
CXCL13	E10.13 scFv	Homo sapiens	k_off=0.0019 s^-1	surface plasmon resonance	
CXCL13	E10.14 scFv	Homo sapiens	EC50=1.31 nM	thermal stability ELISA	
CXCL13	E10.14 scFv	Homo sapiens	k_off=0.0028 s^-1	surface plasmon resonance	
CXCL13	E10.15 scFv	Homo sapiens	EC50=8.27 nM	thermal stability ELISA	
CXCL13	E10.15 scFv	Homo sapiens	k_off=0.0079 s^-1	surface plasmon resonance	
CXCL13	E10.16 scFv	Homo sapiens	EC50=2.2 nM	thermal stability ELISA	
CXCL13	E10.16 scFv	Homo sapiens	k_off=0.0023 s^-1	surface plasmon resonance
