Ligand name	Receptor protein name	Receptor protein organism source	Affinity value	Wet lab method for affinity measurement	Corresponding complex PDBID
Ligand name	Receptor protein name	Receptor protein organism source	Affinity value	Wet lab method for affinity measurement	corresponding complex PDBID
HFE	Transferrin receptor	Homo sapiens	Kd=89 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=650 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=0.92 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=37 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=140 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=1000 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=0.38 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=13 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=380 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=2100 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=0.15 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=19 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=2500 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=8700 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=6.0 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=160 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=1200 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=6800 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=1.3 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=42 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=220 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=1400 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=0.42 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=72 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=35 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=870 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=350 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=1600 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=4.0 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=130 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=300 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=2500 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=140 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=950 nM	surface plasmon resonance	
HFE	Transferrin receptor	Homo sapiens	Kd=6200 nM	surface plasmon resonance	1DE4
HFE	Transferrin receptor	Homo sapiens	Kd=9900 nM	surface plasmon resonance	1DE4
Tf	Transferrin receptor	Homo sapiens	Kd=8.2 nM	surface plasmon resonance	
Tf	Transferrin receptor	Homo sapiens	Kd=240 nM	surface plasmon resonance
